#t_ns,in_ts
7669888561715,703461498598
7669921856015,703465552741
7669955139515,703469840690
7669988430115,703475926542
7670021726915,703486346566
7670055008015,703497083072
7670088298215,703506945789
7670121622415,703520420371
7670154876515,703532874134
7670188166415,703548130263
7670221460715,703563053177
7670254745415,703577793771
7670288047815,703590319708
7670321322715,703604550551
7670354628015,703617665257
7670387903615,703629603714
7670421190915,703640659134
7670454481015,703654544113
7670487771015,703669015968
7670521060215,703683730674
7670554349315,703698570446
7670587637915,703712726868
7670620928215,703724777770
7670654220015,703741430091
7670687506015,703756778936
7670720796515,703773302739
7670754141715,703787682905
7670787374215,703798334413
7670820664715,703810498938
7670853960315,703825809054
7670887243115,703837572581
7670920532215,703844729796
7670953827315,703853255900
7670987112615,703862768543
7671020399815,703872578737
7671053689215,703882746167
7671086979515,703894185434
7671120274415,703907203307
7671153557315,703920140471
7671186847315,703939280637
7671220137315,703959300246
7671253426915,703978062224
7671286714915,703998097340
7671320004315,704018756830
7671353295315,704040230170
7671386585715,704064779642
7671419872315,704092314607
7671453162315,704119860130
7671486460915,704148894433
7671519740215,704175509433
7671553030915,704206148238
7671586333215,704239764751
7671619631815,704269396677
7671652899215,704303097156
7671686193715,704335125395
7671719494615,704360958730
7671752766215,704391777214
7671786055115,704420154723
7671819346015,704447623614
7671852635315,704474998342
7671885924015,704501391209
7671919213615,704527678305
7671952504315,704557293667
7671985791615,704593237416
7672019082515,704623365571
7672052370415,704650357586
7672085717815,704690015074
7672118952315,704722289226
7672152238415,704753786984
7672185529115,704782107338
7672218826115,704808989634
7672252119915,704835555760
7672285397215,704861769784
7672318692515,704885709305
7672351975515,704912105775
7672385265715,704944696667
7672418592115,704970052521
7672451844315,704996170407
7672485134015,705028120932
7672518422015,705057294372
7672551712215,705079313893
7672585002615,705104069696
7672618289915,705129094485
7672651580115,705153876159
7672684870015,705178895340
7672718158315,705204081878
7672751448615,705224144029
7672784736915,705240120435
7672818027515,705264434445
7672851321015,705292503017
7672884605215,705314958304
7672917895515,705340696666
7672951211815,705361782405
7672984473615,705382174347
7673017763615,705408677971
7673051070315,705433731257
7673084341115,705450603556
7673117631515,705467713154
7673150958915,705484883746
7673184210515,705502887366
7673217499915,705521720732
7673250788415,705538233238
7673284078915,705554603931
7673317367115,705569827208
7673350656415,705589769692
7673383950615,705608958002
7673417269415,705626955548
7673450524415,705642045144
7673483814615,705660627573
7673517104415,705676632243
7673550396615,705694678507
7673583685615,705706732471
7673616971815,705729010796
7673650262715,705752247611
7673683555915,705775803843
7673716839315,705794213206
7673750130015,705815794526
7673783425015,705835608452
7673816707815,705853175045
7673849998015,705874452885
7673883294215,705889598651
7673916576715,705908723139
7673949866515,705924041817
7673983154815,705940740486
7674016445515,705954777120
7674049733215,705970365105
7674083022715,705986108366
7674116313515,706003537381
7674149619715,706026789611
7674182890715,706045675836
7674216181115,706065500865
7674249472015,706082911873
7674282759015,706094699790
7674316052015,706110762811
7674349337615,706124654572
7674382650115,706144598777
7674415922015,706161341962
7674449206215,706178634415
7674482496615,706195714319
7674515792215,706213555505
7674549074215,706227024276
7674582364615,706246806164
7674615662015,706261338790
7674648942215,706280949414
7674682232715,706299596230
7674715521515,706318468905
7674748810815,706330864827
7674782099715,706343650365
7674815389615,706360546344
7674848679815,706377194845
7674881969915,706396874989
7674915257415,706410692542
7674948547415,706431047099
7674981838015,706448862756
7675015125715,706461179352
7675048417915,706478830264
7675081704315,706495076194
7675114994815,706510218260
7675148289515,706530804207
7675181572415,706551340452
7675214863215,706569439656
7675248157815,706589230090
7675281444415,706609143160
7675314730615,706627965317
7675348027515,706647868371
7675381308615,706666874854
7675414599515,706684852182
7675447888715,706703143439
7675481177815,706715793560
7675514467915,706736242827
7675547755815,706753533240
7675581046215,706775187491
7675614334515,706792559023
7675647623915,706809496285
7675680914315,706825056174
7675714237515,706842172059
7675747491815,706860849130
7675780784515,706878276274
7675814072015,706895066490
7675847361115,706912031631
7675880656715,706927932670
7675913939015,706943138977
7675947234415,706957710908
7675980522715,706972571751
7676013806615,706987772359
7676047097315,707005076493
7676080394215,707024676241
7676113675015,707043431830
7676146965515,707061229131
7676180256215,707079143372
7676213544815,707100882535
7676246833715,707119460761
7676280122115,707134986711
7676313412815,707150477000
7676346701015,707161119516
7676379989915,707175865050
7676413280515,707190490120
7676446569715,707203481359
7676479858115,707217123725
7676513151015,707233598092
7676546438315,707250581671
7676579732015,707265596149
7676613022915,707278861434
7676646305315,707293619975
7676679595315,707307804592
7676712889315,707321285428
7676746173315,707334859398
7676779463815,707348956173
7676812759915,707363316120
7676846041415,707376662702
7676879331515,707390275085
7676912622115,707402210116
7676945909815,707414992789
7676979199915,707429606212
7677012488315,707443111734
7677045804515,707456552493
7677079067515,707470606877
7677112356415,707483788823
7677145647115,707497409798
7677178939815,707510353998
7677212224715,707523466372
7677245517115,707536593424
7677278805715,707549535730
7677312092815,707563007881
7677345388615,707576930601
7677378671815,707590666332
7677411961815,707604787941
7677445256915,707618758994
7677478540115,707634266430
7677511830315,707652326064
7677545127715,707671583385
7677578408115,707689592364
7677611697715,707706547261
7677644988715,707723457787
7677678276115,707741722967
7677711566415,707759575648
7677744855915,707773976440
7677778144815,707795437702
7677811434815,707821190968
7677844722515,707847975179
7677878013815,707870196795
7677911316515,707895655098
7677944591315,707911496314
7677977883515,707932788721
7678011178215,707956533599
