#timestamp,p_WS_W_x,p_WS_W_y,p_WS_W_z,q_WS_w,q_WS_x,q_WS_y,q_WS_z,v_WS_W_x,v_WS_W_y,v_WS_W_z,b_g_x,b_g_y,b_g_z,b_a_x,b_a_y,b_a_z
7669855271515,-8.235370055641251952e-16,1.773132352673850881e-17,-2.017014872863015815e-16,7.465337568704865090e-01,-6.651725274804685117e-01,-1.525916048441886171e-02,1.286833075736404537e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000278e-02,8.999999999999999667e-02,1.000000000000000021e-02
7669888561715,2.102199703536632736e-05,-5.585457426573933929e-06,-1.373485664308952243e-06,7.463693214852046287e-01,-6.653571164362496182e-01,-1.525528191082035218e-02,1.411636485255097465e-04,1.368964305982702575e-03,-3.029865753393961767e-04,2.390330583134860656e-05,-9.031205575601330320e-06,-3.644846363982720138e-05,7.560205547119446337e-05,-4.998268840245065348e-02,9.000047496064293717e-02,9.995848016912840805e-03
7669921856015,1.002843225102892306e-04,-2.363401287085353360e-05,4.222763922031238398e-06,7.463890781772014593e-01,-6.652790218322506277e-01,-1.743934168933952006e-02,-1.742541004910313053e-03,1.159288413674243587e-03,-7.138232366736944629e-04,2.020605589091714399e-04,-1.362242090353704498e-04,9.455900761725212576e-05,1.777124640849779211e-04,-4.997909263844767247e-02,8.992089237064836149e-02,1.000531740533823141e-02
7669955139515,1.487457133227282097e-04,-4.654516872402805793e-05,3.788639500868802709e-06,7.460551304872701239e-01,-6.656318827629935653e-01,-1.818068589325205764e-02,-2.324130690345402577e-03,5.458115385583339925e-05,-5.285413539160032682e-04,1.306729364094227929e-04,-1.339083053034048913e-04,3.759142257350013084e-04,1.801576568387301517e-04,-4.997122405429799130e-02,8.975813375736638178e-02,1.002156016595222299e-02
7669988430115,1.363420956420895614e-04,-2.812429243713416389e-05,1.913595946127356925e-05,7.459696563951426773e-01,-6.657083685394321604e-01,-1.880096298438296842e-02,-2.857198827559830154e-03,-2.234322606738638889e-03,6.177579298630488656e-05,-6.494600254929504214e-05,-2.755019596714081403e-04,7.793672696753673173e-04,-1.416486036981272107e-04,-4.994119738946828368e-02,8.894472086628282814e-02,1.010831227656007122e-02
7670021726915,5.741757832205895913e-05,-2.036471405150199181e-05,9.597304759026450724e-06,7.458884336503944779e-01,-6.658037807104835171e-01,-1.865154826515933936e-02,-2.808893999451255938e-03,-2.661750509915105853e-03,3.437768659139124692e-04,-4.978774122736150717e-04,-1.942828669918090687e-04,7.552235079073825637e-04,-3.013082969813048054e-04,-4.990979430499141445e-02,8.737780883594023495e-02,1.028101776515638437e-02
7670055008015,-2.559156833148991487e-05,1.497269271744469015e-05,2.715017830277082197e-05,7.458578417179706488e-01,-6.658494898514140115e-01,-1.828135676800888079e-02,-2.515712054919208313e-03,-2.827595253063786528e-03,9.551625953848214825e-04,-6.541540944765542368e-05,-1.434532480162697228e-05,6.947772679409831408e-04,-3.805288223935491339e-04,-4.988357847226032593e-02,8.613621078630527561e-02,1.041682292315641509e-02
7670088298215,-7.814632011515037743e-05,3.862201779496031310e-05,2.299968866319909960e-05,7.459887224888451795e-01,-6.657173138949448177e-01,-1.779000731072950467e-02,-2.190785211842708954e-03,-2.458379839047761511e-03,6.577450084170203886e-04,1.727995563980318791e-04,-2.695535983657441187e-07,4.007274778520123273e-04,-5.264358824819215330e-04,-4.992965922330966366e-02,8.711415199766561757e-02,1.031301058407737767e-02
7670121622415,-1.324575053362327885e-04,5.444660107468119836e-05,3.128957443087847229e-05,7.460914796106541402e-01,-6.656031552229174642e-01,-1.775506089984812616e-02,-2.168322421722165307e-03,-2.442330654363232805e-03,5.205655696690976615e-04,2.364467856130644764e-04,-1.250905117344885888e-04,2.171625630168308213e-04,-5.486979729301718744e-04,-4.993554380568900053e-02,8.670877717518579719e-02,1.036781938905424576e-02
7670154876515,-1.837072463255415831e-05,7.676401119875955131e-07,-1.611667434105327476e-06,7.461039343199573626e-01,-6.656098519996812568e-01,-1.699798784291563919e-02,-1.874172493467454736e-03,-1.019890395413978004e-04,-2.964251160182820128e-04,-3.993674253942971260e-04,-2.581456103996323582e-04,-3.425319612190721422e-04,-2.159369102242402871e-04,-4.995377441580683281e-02,8.679338799795785486e-02,1.038298479711802398e-02
7670188166415,-2.465963697527556031e-05,-2.180046427086915670e-05,1.952845258946589116e-05,7.462342278561390208e-01,-6.654597263467870727e-01,-1.714779851680377568e-02,-1.944940214600384808e-03,-7.911008811465125102e-04,-1.189765417686892849e-03,-8.849489359550561729e-04,-2.270049323121276972e-04,-4.416124116252235707e-04,-2.480768837990673654e-04,-4.981970711860082834e-02,8.253199438561206747e-02,1.085610874703448782e-02
7670221460715,-5.555873024383847390e-05,-6.517564577399563705e-05,-1.177300191565142174e-07,7.462325418035213875e-01,-6.654615942872796897e-01,-1.715326548160987091e-02,-1.904091753412012582e-03,-1.016246127384800571e-03,-1.413089313172618882e-03,-9.568749948762386021e-04,-2.168760456106083774e-04,-4.495628979707702545e-04,-2.446556355038132912e-04,-4.980460006517474503e-02,8.204297727587026023e-02,1.090614168461347469e-02
7670254745415,-4.725205215144374790e-05,-7.443005596773317816e-05,-8.820874399142307143e-06,7.461792127158273225e-01,-6.655246356754623838e-01,-1.703447158022554364e-02,-1.835374025569767734e-03,-5.734784535014257438e-04,-8.907610378442580058e-04,-7.560988939466314245e-04,-2.331148097277872670e-04,-5.411575392237211310e-04,-2.683924528024633858e-04,-4.979795067366755978e-02,8.280778538056887683e-02,1.081546869123352350e-02
7670288047815,-2.300719890773843664e-05,-4.394755923237719428e-05,5.046325747309695344e-06,7.461083766243284954e-01,-6.656045386713147494e-01,-1.702417645951089312e-02,-1.750956033482066639e-03,-9.625303327642130641e-05,-6.769494889845257624e-05,-1.626729572177382775e-04,-3.216734685244034865e-04,-5.016634172854868290e-04,-1.247132288089626182e-04,-4.986894422197844096e-02,8.475185572641651122e-02,1.060756996895220045e-02
7670321322715,-1.873753628329029446e-05,-4.430276674452186131e-05,2.043170503877136775e-05,7.460957786947415293e-01,-6.656181992735812347e-01,-1.703908964739714316e-02,-1.780795796909241452e-03,8.937098625526115479e-05,-1.023186606317773561e-04,3.100307260805540638e-04,-3.746412604059715188e-04,-5.139616015287639273e-04,-5.227989846638290207e-05,-4.986328037766913496e-02,8.550922110499926954e-02,1.055313978823666128e-02
7670354628015,-1.853441471282581642e-05,-4.262672670241373426e-05,2.890329039657967483e-05,7.460797855695415759e-01,-6.656362265725951355e-01,-1.703328781235760939e-02,-1.798484085314738063e-03,-6.125143947315398103e-06,-4.500751192466078169e-05,1.406831836212299371e-04,-3.873820188754796556e-04,-5.238635772778501513e-04,-3.157100679473140328e-05,-4.986082639153245621e-02,8.549321978434402947e-02,1.056255512563099644e-02
7670387903615,-2.323627132744969027e-05,-4.720182123017563678e-05,3.443793067515134087e-05,7.460550129374129424e-01,-6.656648641326056159e-01,-1.700636429908201908e-02,-1.729133772532109566e-03,-1.514295714697229866e-04,-1.220151848203530356e-04,8.541271372108628869e-05,-3.930448018934570723e-04,-5.269667459462476109e-04,-3.445974417516725895e-05,-4.985547671326390207e-02,8.544072398557490955e-02,1.056724269099275706e-02
7670421190915,-2.203163387786825797e-05,-4.081630122064084797e-05,4.856027281039009187e-05,7.460350758521501202e-01,-6.656876186420418451e-01,-1.699085257113460215e-02,-1.723633914163654520e-03,1.192832545453386133e-04,1.324825609790978740e-04,-1.878475379962040836e-05,-3.892918689638146922e-04,-5.429542316081194080e-04,-3.082653397680369108e-05,-4.980719815331796640e-02,8.541642948827130044e-02,1.056708024229539161e-02
7670454481015,-2.815111867665751707e-06,-3.945729256466253785e-05,4.935226814887469130e-05,7.460800442866110105e-01,-6.656371668519449614e-01,-1.699329553573157223e-02,-1.719746911650146945e-03,3.248147233736698673e-04,1.628325555900202138e-04,-5.482096023065947179e-05,-4.100121715812543219e-04,-5.402180415251710754e-04,-2.538175509775909301e-05,-4.979473148336358707e-02,8.553681366359075500e-02,1.055603823977665882e-02
7670487771015,4.945315163911879878e-05,-7.661322567343649780e-06,4.606546800485556602e-05,7.460641670670301595e-01,-6.656554447769984506e-01,-1.698320186580325533e-02,-1.630432979381389591e-03,4.975410621242402128e-04,6.350824667548711109e-04,-1.673514626690705809e-04,-4.439155929583548017e-04,-4.281188492514295522e-04,-4.239057987846531965e-05,-4.967698987109681746e-02,8.672039507237624956e-02,1.045540983634889870e-02
7670521060215,5.023901419265498373e-05,2.367998878458818163e-05,5.482165273828019095e-05,7.460209059538756016e-01,-6.657037043782482177e-01,-1.699548333177888781e-02,-1.593550487442931506e-03,2.138821810903471276e-04,9.081177873635897521e-04,1.347589942789329627e-04,-4.449783173234820059e-04,-3.970076815577187391e-04,-3.931143670684514850e-05,-4.966695389347421108e-02,8.712478155249978040e-02,1.039604182228058560e-02
7670554349315,3.835525225626739624e-05,4.004199270387397619e-05,4.163138287635528986e-05,7.460880730388473880e-01,-6.656271966385067795e-01,-1.704835873753921330e-02,-1.541372342614324769e-03,2.136887629006491932e-04,2.968721174564817149e-04,-1.661112580596049173e-04,-5.503129906191155584e-04,-2.237769900451832801e-04,5.790163595915889686e-05,-4.970536050722304533e-02,8.881216841899759740e-02,1.037814169081725975e-02
