#t_ns,out_ts
7669888561715,703467708170
7669921856015,703473085459
7669955139515,703483408312
7669988430115,703493577322
7670021726915,703503377490
7670055008015,703516829628
7670088298215,703529158723
7670121622415,703543862450
7670154876515,703559575264
7670188166415,703574300740
7670221460715,703586836916
7670254745415,703600970986
7670288047815,703613685367
7670321322715,703625916140
7670354628015,703637039059
7670387903615,703650276755
7670421190915,703664844929
7670454481015,703680288877
7670487771015,703695096063
7670521060215,703709100448
7670554349315,703721254999
7670587637915,703736662363
7670620928215,703749674291
7670654220015,703766162203
7670687506015,703781294762
7670720796515,703793476572
7670754141715,703805844628
7670787374215,703821552206
7670820664715,703833105261
7670853960315,703841648562
7670887243115,703849788336
7670920532215,703858120488
7670953827315,703867891804
7670987112615,703878097123
7671020399815,703888767718
7671053689215,703901955847
7671086979515,703914540082
7671120274415,703932779231
7671153557315,703952579474
7671186847315,703970444582
7671220137315,703991425774
7671253426915,704012241788
7671286714915,704033019805
7671320004315,704057320368
7671353295315,704082839127
7671386585715,704111377678
7671419872315,704139534377
7671453162315,704166822101
7671486460915,704197018230
7671519740215,704230257081
7671553030915,704259578097
7671586333215,704293654224
7671619631815,704326255181
7671652899215,704352405327
7671686193715,704382662166
7671719494615,704410620539
7671752766215,704438673228
7671786055115,704465526125
7671819346015,704493050288
7671852635315,704519751760
7671885924015,704549292555
7671919213615,704585315625
7671952504315,704615355674
7671985791615,704641649438
7672019082515,704681267175
7672052370415,704713822643
7672085717815,704745413161
7672118952315,704774422863
7672152238415,704801845126
7672185529115,704827652490
7672218826115,704854468961
7672252119915,704878991562
7672285397215,704904075633
7672318692515,704937338103
7672351975515,704963172263
7672385265715,704989278739
7672418592115,705021436895
7672451844315,705051051142
7672485134015,705072999486
7672518422015,705097092225
7672551712215,705122350450
7672585002615,705147229915
7672618289915,705172827508
7672651580115,705198248316
7672684870015,705218174147
7672718158315,705233846814
7672751448615,705258171485
7672784736915,705287072238
7672818027515,705309405021
7672851321015,705335331153
7672884605215,705356577607
7672917895515,705376869330
7672951211815,705403586250
7672984473615,705429236621
7673017763615,705446315922
7673051070315,705463063743
7673084341115,705480036532
7673117631515,705497527060
7673150958915,705516362905
7673184210515,705533794802
7673217499915,705549875117
7673250788415,705565399690
7673284078915,705583937708
7673317367115,705604147728
7673350656415,705621786399
7673383950615,705637504800
7673417269415,705656071754
7673450524415,705672094635
7673483814615,705689814647
7673517104415,705701234452
7673550396615,705722616769
7673583685615,705745304523
7673616971815,705770155717
7673650262715,705787540900
7673683555915,705810877181
7673716839315,705830586340
7673750130015,705848048309
7673783425015,705868728826
7673816707815,705884567303
7673849998015,705903974915
7673883294215,705919691214
7673916576715,705936566023
7673949866515,705950492307
7673983154815,705965513132
7674016445515,705981252092
7674049733215,705998522745
7674083022715,706020722898
7674116313515,706040800214
7674149619715,706060892256
7674182890715,706078172913
7674216181115,706090068298
7674249472015,706105735387
7674282759015,706119115070
7674316052015,706138718796
7674349337615,706157063250
7674382650115,706173612447
7674415922015,706190779069
7674449206215,706207874156
7674482496615,706221329827
7674515792215,706241155008
7674549074215,706255661015
7674582364615,706275610969
7674615662015,706294236602
7674648942215,706313256584
7674682232715,706326056680
7674715521515,706338871672
7674748810815,706355763979
7674782099715,706372384536
7674815389615,706392062350
7674848679815,706405584683
7674881969915,706425723086
7674915257415,706443732197
7674948547415,706454919477
7674981838015,706473234579
7675015125715,706490286846
7675048417915,706505312873
7675081704315,706525452858
7675114994815,706546316338
7675148289515,706564495361
7675181572415,706583788534
7675214863215,706603987192
7675248157815,706622818011
7675281444415,706642724921
7675314730615,706661910391
7675348027515,706679734868
7675381308615,706698353853
7675414599515,706710807077
7675447888715,706730801551
7675481177815,706747685063
7675514467915,706769948300
7675547755815,706787846750
7675581046215,706804906990
7675614334515,706820615758
7675647623915,706837095034
7675680914315,706855100785
7675714237515,706873262717
7675747491815,706890573557
7675780784515,706907473148
7675814072015,706923351569
7675847361115,706938755243
7675880656715,706953485330
7675913939015,706968297501
7675947234415,706983280042
7675980522715,707000346948
7676013806615,707019628696
7676047097315,707038003805
7676080394215,707056114662
7676113675015,707073429318
7676146965515,707096121838
7676180256215,707114944759
7676213544815,707131110322
7676246833715,707146144251
7676280122115,707156957091
7676313412815,707172146667
7676346701015,707186464120
7676379989915,707199391946
7676413280515,707213629521
7676446569715,707229686303
7676479858115,707246346531
7676513151015,707261832017
7676546438315,707275051472
7676579732015,707289709353
7676613022915,707303644449
7676646305315,707317712556
7676679595315,707330663276
7676712889315,707344878577
7676746173315,707359486917
7676779463815,707373016706
7676812759915,707386255866
7676846041415,707397802931
7676879331515,707411051089
7676912622115,707426132173
7676945909815,707439202361
7676979199915,707452497346
7677012488315,707466748710
7677045804515,707480187837
7677079067515,707493754503
7677112356415,707506537302
7677145647115,707519688028
7677178939815,707532936261
7677212224715,707545689060
7677245517115,707559065244
7677278805715,707572746534
7677312092815,707586553979
7677345388615,707600567899
7677378671815,707614661247
7677411961815,707629664539
7677445256915,707647474949
7677478540115,707666581030
7677511830315,707684492049
7677545127715,707701341027
7677578408115,707718193544
7677611697715,707736205025
7677644988715,707754332480
7677678276115,707767825018
7677711566415,707789388638
7677744855915,707813623647
7677778144815,707841550870
7677811434815,707863977895
7677844722515,707889846777
7677878013815,707904786811
7677911316515,707926728445
7677944591315,707950600755
7677977883515,707970949792
7678011178215,707989179267
7678044459415,708007710181
7678077755015,708028472186
7678111039415,708051940333
7678144328515,708067105218
7678177623315,708086614670
7678210905715,708106225708
7678244196715,708126580390
7678277490815,708148623309
7678310774615,708169774765
7678344064415,708192092676
7678377409915,708213415209
7678410643715,708234519744
7678443932615,708254370406
7678477222115,708274837895
7678510511615,708296817126
7678543801015,708317730282
7678577089315,708338905595
7678610381015,708364019438
7678643668315,708379092998
7678676958015,708406339541
7678710249315,708426175368
7678743536815,708446294464
7678776825315,708468283757
7678810121715,708484085367
7678843405515,708503634837
7678876695315,708522080912
7678909990015,708542511927
7678943272315,708559906243
7678976563415,708579695153
7679009857215,708597858926
7679043140715,708618114397
7679076444815,708638289371
7679109720615,708658329575
7679143008815,708677600491
7679176298715,708690439873
7679209594215,708710431811
7679242899315,708730162621
7679276167515,708744879742
7679309455815,708765119820
7679342757815,708784720003
7679376034415,708799841797
7679409324015,708814411847
7679442615715,708835841875
7679475903815,708856270767
7679509191915,708876456997
7679542488615,708898616251
7679575772515,708915655339
7679609060215,708937637501
7679642356015,708957121212
7679675638715,708975590948
7679708986815,708994835244
7679742224215,709013306983
7679775507215,709032598023
7679808797415,709053083981
7679842101815,709072004405
7679875375315,709091090809
7679908665615,709110978764
7679941955215,709132779568
7679975243415,709156840902
7680008533315,709179150625
7680041823615,709201506038
7680075112415,709222071415
