#t_ns,in_ts
7669888561715,317118937361
7669921856015,317123856376
7669955139515,317128609039
7669988430115,317134697757
7670021726915,317142877447
7670055008015,317151040685
7670088298215,317161959951
7670121622415,317173739197
7670154876515,317185724263
7670188166415,317201369895
7670221460715,317215096218
7670254745415,317228332075
7670288047815,317240554717
7670321322715,317253529403
7670354628015,317266206221
7670387903615,317278530619
7670421190915,317291097439
7670454481015,317306731795
7670487771015,317320331367
7670521060215,317335365406
7670554349315,317349262317
7670587637915,317363111317
7670620928215,317378840503
7670654220015,317396288417
7670687506015,317413852595
7670720796515,317430344571
7670754141715,317446036967
7670787374215,317458790463
7670820664715,317470565692
7670853960315,317480992171
7670887243115,317491385187
7670920532215,317498330813
7670953827315,317505473867
7670987112615,317513909101
7671020399815,317523669946
7671053689215,317534616258
7671086979515,317545351563
7671120274415,317554964838
7671153557315,317568875677
7671186847315,317580926163
7671220137315,317595364291
7671253426915,317613357646
7671286714915,317627804816
7671320004315,317641795031
7671353295315,317662836635
7671386585715,317685371014
7671419872315,317711401931
7671453162315,317739130835
7671486460915,317768353030
7671519740215,317794068569
7671553030915,317822223184
7671586333215,317845625790
7671619631815,317878191205
7671652899215,317912356121
7671686193715,317942386815
7671719494615,317974985990
7671752766215,317999863726
7671786055115,318032596512
7671819346015,318063806463
7671852635315,318095837134
7671885924015,318129189606
7671919213615,318152975967
7671952504315,318177691850
7671985791615,318209465494
7672019082515,318238278610
7672052370415,318268532639
7672085717815,318302029787
7672118952315,318334697106
7672152238415,318366613640
7672185529115,318397041765
7672218826115,318428683548
7672252119915,318451997890
7672285397215,318483464761
7672318692515,318512286383
7672351975515,318540045270
7672385265715,318569313190
7672418592115,318598811761
7672451844315,318628095299
7672485134015,318657045774
7672518422015,318686210646
7672551712215,318718533068
7672585002615,318751566640
7672618289915,318778129603
7672651580115,318802950124
7672684870015,318826582088
7672718158315,318853036629
7672751448615,318878570930
7672784736915,318902024518
7672818027515,318926118635
7672851321015,318952411266
7672884605215,318973723812
7672917895515,318995054989
7672951211815,319016634098
7672984473615,319045548469
7673017763615,319057438840
7673051070315,319069334007
7673084341115,319087340200
7673117631515,319104772767
7673150958915,319121180596
7673184210515,319137243355
7673217499915,319153036050
7673250788415,319168806680
7673284078915,319183806898
7673317367115,319200115436
7673350656415,319221025168
7673383950615,319239226997
7673417269415,319256672273
7673450524415,319275158788
7673483814615,319287237709
7673517104415,319304037818
7673550396615,319318815538
7673583685615,319333471522
7673616971815,319352110066
7673650262715,319374139336
7673683555915,319395609064
7673716839315,319414688185
7673750130015,319431219454
7673783425015,319451236481
7673816707815,319468750147
7673849998015,319485944609
7673883294215,319502080103
7673916576715,319518908008
7673949866515,319536208152
7673983154815,319556250827
7674016445515,319574718646
7674049733215,319595585411
7674083022715,319609686689
7674116313515,319627643960
7674149619715,319643322330
7674182890715,319658921789
7674216181115,319674460274
7674249472015,319691504274
7674282759015,319710861169
7674316052015,319728410727
7674349337615,319748501059
7674382650115,319761655102
7674415922015,319778603219
7674449206215,319796132163
7674482496615,319814075277
7674515792215,319830949971
7674549074215,319848222490
7674582364615,319871997744
7674615662015,319892269445
7674648942215,319911993607
7674682232715,319929541070
7674715521515,319944324236
7674748810815,319959759959
7674782099715,319978658497
7674815389615,319996769572
7674848679815,320018726614
7674881969915,320038683551
7674915257415,320052188290
7674948547415,320071819872
7674981838015,320090341728
7675015125715,320109488132
7675048417915,320126928295
7675081704315,320145030570
7675114994815,320163664916
7675148289515,320180962266
7675181572415,320199670951
7675214863215,320210862781
7675248157815,320230707790
7675281444415,320249775894
7675314730615,320262855699
7675348027515,320278393902
7675381308615,320296190595
7675414599515,320312121897
7675447888715,320326842877
7675481177815,320344775447
7675514467915,320360982086
7675547755815,320376641599
7675581046215,320393301985
7675614334515,320412489246
7675647623915,320430683714
7675680914315,320448656525
7675714237515,320460184956
7675747491815,320477907666
7675780784515,320495179078
7675814072015,320514520700
7675847361115,320535861694
7675880656715,320548180701
7675913939015,320567613495
7675947234415,320584870590
7675980522715,320603575602
7676013806615,320619813595
7676047097315,320643710645
7676080394215,320663771514
7676113675015,320683304379
7676146965515,320703479286
7676180256215,320719112350
7676213544815,320735400478
7676246833715,320753089891
7676280122115,320770678851
7676313412815,320786772801
7676346701015,320805933606
7676379989915,320827764227
7676413280515,320843853327
7676446569715,320863217595
7676479858115,320880048587
7676513151015,320895780315
7676546438315,320912724480
7676579732015,320929284352
7676613022915,320942469299
7676646305315,320956290329
7676679595315,320967629824
7676712889315,320980278727
7676746173315,320992441590
7676779463815,321006612864
7676812759915,321023402850
7676846041415,321037169911
7676879331515,321051711363
7676912622115,321067616454
7676945909815,321087321088
7676979199915,321103628234
7677012488315,321115749157
7677045804515,321131274960
7677079067515,321142633909
7677112356415,321155369198
7677145647115,321168316025
7677178939815,321181078508
7677212224715,321193564276
7677245517115,321206714109
7677278805715,321219513818
7677312092815,321233020334
7677345388615,321247371122
7677378671815,321263436820
7677411961815,321277498571
7677445256915,321292107602
7677478540115,321305983256
7677511830315,321320795239
7677545127715,321341157415
7677578408115,321364948771
7677611697715,321383726554
7677644988715,321404937165
7677678276115,321423817712
7677711566415,321440266080
7677744855915,321459118559
7677778144815,321479023879
7677811434815,321499692142
7677844722515,321526426570
7677878013815,321552134521
7677911316515,321569538428
7677944591315,321596479271
7677977883515,321619270979
7678011178215,321643164742
7678044459415,321661329859
7678077755015,321688242625
7678111039415,321711196015
7678144328515,321732060860
7678177623315,321754553312
7678210905715,321776930751
7678244196715,321796416916
7678277490815,321818792962
7678310774615,321839224393
7678344064415,321860917199
7678377409915,321887047003
7678410643715,321913450844
7678443932615,321935382894
7678477222115,321956133790
7678510511615,321978684550
7678543801015,322001377715
7678577089315,322022541946
7678610381015,322039840159
7678643668315,322062407861
7678676958015,322084917431
7678710249315,322100818951
7678743536815,322123861691
7678776825315,322145410812
7678810121715,322166993569
7678843405515,322186903307
7678876695315,322208762246
7678909990015,322228656901
7678943272315,322253409290
7678976563415,322273696440
7679009857215,322292523319
7679043140715,322318926127
7679076444815,322342253233
7679109720615,322355657662
7679143008815,322375665334
7679176298715,322399579199
7679209594215,322422584936
7679242899315,322443839556
7679276167515,322463271829
7679309455815,322485298070
7679342757815,322507882968
7679376034415,322530418099
7679409324015,322551728114
7679442615715,322575130845
7679475903815,322598110488
7679509191915,322618464822
7679542488615,322639475747
7679575772515,322660526047
7679609060215,322681813608
7679642356015,322703443671
7679675638715,322724356877
7679708986815,322745040490
7679742224215,322766447286
7679775507215,322787097190
7679808797415,322808734264
7679842101815,322829983385
7679875375315,322850876014
7679908665615,322872301330
7679941955215,322896380974
7679975243415,322921025214
7680008533315,322943375955
7680041823615,322966303627
7680075112415,322988890732
7680108402515,323009395257
7680141690215,323033840066
7680174982215,323054758252
7680208270515,323073866504
7680241558515,323093712212
7680274854115,323115357592
7680308138915,323138936966
7680341426315,323161193175
7680374722815,323181894914
7680408008815,323207627038
7680441295215,323233677772
7680474591315,323253592584
7680507873415,323274038917
7680541163715,323295511311
7680574480815,323317796904
7680607741815,323339365417
7680641031815,323360103454
7680674340715,323379782855
7680707609615,323399719044
7680740899615,323412553133
7680774189715,323432558132
7680807478115,323451777374
7680840767915,323470797482
7680874056715,323489997464
7680907348715,323509686121
7680940635715,323529285518
7680973941315,323552295916
7681007220815,323575263171
7681040537615,323595919885
7681073792415,323617207964
7681107089315,323639034434
7681140372715,323662143073
7681173663315,323682226615
7681206958115,323703717162
7681240239515,323724681087
7681273531515,323746409294
7681306818315,323770590608
7681340107915,323784816267
7681373398415,323804029429
7681406687715,323821988376
7681439976015,323843481408
7681473265915,323862431237
7681506556115,323883768662
7681539844815,323905509313
7681573134715,323929477463
7681606423015,323954454010
7681639715115,323976448283
7681673001715,324000164321
7681706290915,324023417929
7681739590815,324046549964
7681772871815,324068701866
7681806158915,324084063022
7681839455715,324103816892
7681872740015,324125315930
7681906027015,324149130696
7681939324015,324170652047
7681972615815,324192273804
7682005925715,324214019579
7682039184715,324228425127
7682072474315,324247558010
7682105764715,324266076332
7682139054215,324285494132
7682172342515,324303961765
7682205632415,324324275758
7682238923615,324344577008
7682272210515,324365249084
7682305500715,324385819867
