#t_ns,in_ts
7669888561715,517062114381
7669921856015,517066159937
7669955139515,517070274414
7669988430115,517076695129
7670021726915,517085228839
7670055008015,517094768044
7670088298215,517107530104
7670121622415,517122166283
7670154876515,517136354902
7670188166415,517148566901
7670221460715,517163022583
7670254745415,517176228059
7670288047815,517191049070
7670321322715,517205329760
7670354628015,517221247017
7670387903615,517236786570
7670421190915,517249697295
7670454481015,517263888704
7670487771015,517278512574
7670521060215,517292280237
7670554349315,517307145947
7670587637915,517320532281
7670620928215,517338939926
7670654220015,517356364992
7670687506015,517374449551
7670720796515,517391712800
7670754141715,517408695837
7670787374215,517421455272
7670820664715,517432181566
7670853960315,517442028789
7670887243115,517452379752
7670920532215,517460829628
7670953827315,517468535945
7670987112615,517477965754
7671020399815,517487529744
7671053689215,517499114738
7671086979515,517510595733
7671120274415,517523449069
7671153557315,517540591256
7671186847315,517553414887
7671220137315,517568929117
7671253426915,517589874272
7671286714915,517610443818
7671320004315,517629822265
7671353295315,517650747690
7671386585715,517673609495
7671419872315,517699330955
7671453162315,517728577046
7671486460915,517755129888
7671519740215,517785592802
7671553030915,517814758138
7671586333215,517844353139
7671619631815,517876745688
7671652899215,517911549748
7671686193715,517942850575
7671719494615,517971694281
7671752766215,517999912164
7671786055115,518029241067
7671819346015,518047602518
7671852635315,518076281197
7671885924015,518105691943
7671919213615,518135797355
7671952504315,518166317485
7671985791615,518199795489
7672019082515,518234476903
7672052370415,518268990022
7672085717815,518299677204
7672118952315,518329950220
7672152238415,518359805399
7672185529115,518389789858
7672218826115,518418887220
7672252119915,518445593112
7672285397215,518472341758
7672318692515,518498020876
7672351975515,518517931320
7672385265715,518547674679
7672418592115,518576808955
7672451844315,518604107915
7672485134015,518629390743
7672518422015,518656257106
7672551712215,518682206714
7672585002615,518709991865
7672618289915,518741487958
7672651580115,518769451006
7672684870015,518797317980
7672718158315,518821033573
7672751448615,518846520711
7672784736915,518870997372
7672818027515,518894812225
7672851321015,518921721870
7672884605215,518945564160
7672917895515,518965063477
7672951211815,518980699075
7672984473615,518995902377
7673017763615,519021686493
7673051070315,519060563574
7673084341115,519087769595
7673117631515,519107562228
7673150958915,519128403721
7673184210515,519147534566
7673217499915,519163425634
7673250788415,519180999556
7673284078915,519195754089
7673317367115,519212103423
7673350656415,519227455783
7673383950615,519246607708
7673417269415,519265405137
7673450524415,519280410516
7673483814615,519296667023
7673517104415,519312899110
7673550396615,519330152039
7673583685615,519348270886
7673616971815,519365262029
7673650262715,519383936514
7673683555915,519402100824
7673716839315,519418731630
7673750130015,519436352113
7673783425015,519455021045
7673816707815,519476119962
7673849998015,519493148632
7673883294215,519510792033
7673916576715,519531580222
7673949866515,519547577156
7673983154815,519562685005
7674016445515,519577540585
7674049733215,519592379655
7674083022715,519609106141
7674116313515,519625885876
7674149619715,519642861987
7674182890715,519659052519
7674216181115,519674855967
7674249472015,519691530845
7674282759015,519705183018
7674316052015,519724652257
7674349337615,519751972961
7674382650115,519775379052
7674415922015,519798671889
7674449206215,519822864491
7674482496615,519842127116
7674515792215,519860884649
7674549074215,519880168211
7674582364615,519899214657
7674615662015,519917603904
7674648942215,519935293417
7674682232715,519948047188
7674715521515,519965345600
7674748810815,519981305975
7674782099715,519997318307
7674815389615,520015222122
7674848679815,520036257715
7674881969915,520055930580
7674915257415,520074563577
7674948547415,520095818899
7674981838015,520115029533
7675015125715,520134246144
7675048417915,520153202669
7675081704315,520172029884
7675114994815,520190725890
7675148289515,520206954750
7675181572415,520226133552
7675214863215,520246580497
7675248157815,520263591788
7675281444415,520284992557
7675314730615,520302509404
7675348027515,520320474482
7675381308615,520338010585
7675414599515,520353475810
7675447888715,520371828791
7675481177815,520390771085
7675514467915,520409243029
7675547755815,520429082998
7675581046215,520453595061
7675614334515,520473296782
7675647623915,520490498268
7675680914315,520510164176
7675714237515,520527452677
7675747491815,520543210406
7675780784515,520559756812
7675814072015,520576082616
7675847361115,520590934497
7675880656715,520605342407
7675913939015,520620260350
7675947234415,520636598385
