#timestamp,p_WS_W_x,p_WS_W_y,p_WS_W_z,q_WS_w,q_WS_x,q_WS_y,q_WS_z,v_WS_W_x,v_WS_W_y,v_WS_W_z,b_g_x,b_g_y,b_g_z,b_a_x,b_a_y,b_a_z
7669855271515,8.028470329950122027e-12,-1.491900966186326325e-11,-1.212514364814976565e-13,7.426655064809040141e-01,-6.693877942172024031e-01,-1.893563139742597892e-02,-3.060767889202737745e-03,2.337174782796998598e-02,2.118918624519045349e-02,1.739610478497187127e-02,-4.683737215147976141e-03,-5.257752289268728197e-04,-2.011144415200547420e-03,-3.446764415729536984e-02,6.851178272990096629e-02,1.458792718088382512e-01,0
7669888561715,7.491192797066251793e-04,6.865088473110537385e-04,5.580221346244778301e-04,7.426737853647542575e-01,-6.693779215108887071e-01,-1.895781626431526298e-02,-3.073748239225411027e-03,2.160223146951125578e-02,2.000800977490993851e-02,1.626232362573201348e-02,-4.683811038510518089e-03,-5.257847582333793554e-04,-2.011193315077242603e-03,-3.444474410715632484e-02,6.848147348080584063e-02,1.460605483463107979e-01,0
7669921856015,1.441026477778964594e-03,1.334270175990699909e-03,1.081370465686798052e-03,7.427299226832231316e-01,-6.693150028127247131e-01,-1.898822131660191787e-02,-3.022649832109523295e-03,1.996331140134286267e-02,1.886811647303994130e-02,1.522573062714583161e-02,-4.683911006611810729e-03,-5.257435832871100835e-04,-2.010829508730500870e-03,-3.429632894312981822e-02,6.853789495407419663e-02,1.461733055367589462e-01,0
7669955139515,1.460294870732450770e-03,1.336468513379683544e-03,1.099631169926186406e-03,7.427036291266876367e-01,-6.693451369842557952e-01,-1.896438818876993934e-02,-2.959536822061015204e-03,1.145380142294043615e-03,-1.036999205076377493e-04,6.489431730637692857e-04,-4.683911006611810729e-03,-5.257435832871100835e-04,-2.010829508730500870e-03,-3.429632894312981822e-02,6.853789495407419663e-02,1.461733055367589462e-01,3
7669988430115,6.876020075400868486e-05,2.030902861556512599e-05,2.857946762320907790e-05,7.426201403369721010e-01,-6.694393560674684052e-01,-1.891665299039178155e-02,-2.904471296187797862e-03,1.826366818789171070e-03,9.538960602250700239e-06,3.393104943033141570e-04,-4.683737215147976141e-03,-5.257752289268728197e-04,-2.011144415200547420e-03,-3.446764415729536984e-02,6.851178272990096629e-02,1.458792718088382512e-01,1
7670021726915,7.461227332878404925e-04,7.194439947960666517e-04,5.679309221830317793e-04,7.426022729834517166e-01,-6.694586195502570947e-01,-1.892668518879635567e-02,-2.966725036029476629e-03,1.368479931293605087e-03,6.710249535188335434e-05,3.299516294200392948e-04,-4.683811038510518089e-03,-5.257847582333793554e-04,-2.011193315077242603e-03,-3.444474410715632484e-02,6.848147348080584063e-02,1.460605483463107979e-01,2
7670055008015,1.405063481332210649e-03,1.378085383896933804e-03,1.087327247315849352e-03,7.426855282005632164e-01,-6.693660185716668876e-01,-1.893539041421480815e-02,-2.964856291059590580e-03,3.911672535909468430e-04,2.286105186178200976e-04,5.747989043737587777e-04,-4.683911006611810729e-03,-5.257435832871100835e-04,-2.010829508730500870e-03,-3.429632894312981822e-02,6.853789495407419663e-02,1.461733055367589462e-01,3
7670088298215,8.434873458718283497e-07,6.642339972203392586e-05,6.210555435312909074e-05,7.426416082502109717e-01,-6.694166995525293595e-01,-1.886894393585797705e-02,-2.947373489106229569e-03,1.728541683129678364e-03,3.310755636228096760e-04,1.099739115294328740e-03,-4.683737215147976141e-03,-5.257752289268728197e-04,-2.011144415200547420e-03,-3.446764415729536984e-02,6.851178272990096629e-02,1.458792718088382512e-01,1
7670121622415,1.415564569752628772e-03,1.370913587796113945e-03,1.081122448992902002e-03,7.426736718526324443e-01,-6.693804515744783412e-01,-1.889159548819406217e-02,-2.955639826906409588e-03,3.151312710788490537e-04,1.053410722463807053e-04,1.882827448349125895e-04,-4.683911006611810729e-03,-5.257435832871100835e-04,-2.010829508730500870e-03,-3.429632894312981822e-02,6.853789495407419663e-02,1.461733055367589462e-01,3
7670154876515,1.403959672047330742e-03,1.386041365583961724e-03,1.098695037334103701e-03,7.426354267714236901e-01,-6.694224130188972666e-01,-1.890558565013824785e-02,-2.972319499615014900e-03,3.725621800349375348e-04,7.373280921082760967e-05,4.415579552899946518e-04,-4.683911006611810729e-03,-5.257435832871100835e-04,-2.010829508730500870e-03,-3.429632894312981822e-02,6.853789495407419663e-02,1.461733055367589462e-01,3
7670188166415,1.425321165621536501e-05,6.778685841718945417e-05,1.035206666644582956e-04,7.425691491142876188e-01,-6.694951142072710359e-01,-1.893216650071171195e-02,-2.987291058034751041e-03,8.492312153596670446e-04,-2.301422369269841826e-04,1.202403190930699311e-03,-4.683737215147976141e-03,-5.257752289268728197e-04,-2.011144415200547420e-03,-3.446764415729536984e-02,6.851178272990096629e-02,1.458792718088382512e-01,1
7670221460715,7.220692899130470074e-04,7.931594487648458000e-04,6.513237758377898303e-04,7.425810966467941698e-01,-6.694820107586633151e-01,-1.893311157348494256e-02,-2.947788921849340150e-03,1.018296705315795050e-03,-1.134008882917563864e-04,8.376258056325253630e-04,-4.683811038510518089e-03,-5.257847582333793554e-04,-2.011193315077242603e-03,-3.444474410715632484e-02,6.848147348080584063e-02,1.460605483463107979e-01,2
7670254745415,-7.791711805066208989e-06,1.384264137332279405e-04,1.518627982536591679e-04,7.425728681343000126e-01,-6.694911355257749941e-01,-1.892248897702360905e-02,-3.015688001469980697e-03,1.330401818947737468e-03,-9.533690542842408657e-06,1.277744154214950417e-03,-4.683737215147976141e-03,-5.257752289268728197e-04,-2.011144415200547420e-03,-3.446764415729536984e-02,6.851178272990096629e-02,1.458792718088382512e-01,1
