#t_ns,out_ts
7669888561715,517068205333
7669921856015,517074053014
7669955139515,517082401406
7669988430115,517091568832
7670021726915,517103441986
7670055008015,517118648157
7670088298215,517132934079
7670121622415,517144946217
7670154876515,517159578240
7670188166415,517172400631
7670221460715,517187534042
7670254745415,517201459664
7670288047815,517217145044
7670321322715,517233282773
7670354628015,517245901469
7670387903615,517260252460
7670421190915,517274867815
7670454481015,517288632007
7670487771015,517303559064
7670521060215,517316892115
7670554349315,517332116930
7670587637915,517351886907
7670620928215,517368079902
7670654220015,517387978769
7670687506015,517405359064
7670720796515,517418723047
7670754141715,517429509512
7670787374215,517438987182
7670820664715,517448734242
7670853960315,517458466876
7670887243115,517465978334
7670920532215,517475206300
7670953827315,517484513074
7670987112615,517495587892
7671020399815,517506490926
7671053689215,517519516165
7671086979515,517535997883
7671120274415,517549192480
7671153557315,517564705764
7671186847315,517585197034
7671220137315,517605536914
7671253426915,517625488063
7671286714915,517645294283
7671320004315,517668464433
7671353295315,517692418198
7671386585715,517723077093
7671419872315,517748087549
7671453162315,517779963301
7671486460915,517809141198
7671519740215,517838008585
7671553030915,517868353817
7671586333215,517902936522
7671619631815,517934325272
7671652899215,517963298225
7671686193715,517991552179
7671719494615,518021255284
7671752766215,518039613109
7671786055115,518068426124
7671819346015,518097313726
7671852635315,518126619276
7671885924015,518157378779
7671919213615,518190831974
7671952504315,518225820677
7671985791615,518260405313
7672019082515,518291243986
7672052370415,518321985366
7672085717815,518351707420
7672118952315,518380888539
7672152238415,518411525149
7672185529115,518437979748
7672218826115,518464638276
7672252119915,518490538577
7672285397215,518510717908
7672318692515,518540641227
7672351975515,518570015194
7672385265715,518597970532
7672418592115,518623002838
7672451844315,518649882802
7672485134015,518675815634
7672518422015,518703187153
7672551712215,518733952592
7672585002615,518762892904
7672618289915,518790765198
7672651580115,518815038820
7672684870015,518840865156
7672718158315,518865132665
7672751448615,518889233377
7672784736915,518916235512
7672818027515,518939451046
7672851321015,518959042041
7672884605215,518975730846
7672917895515,518990548046
7672951211815,519016816432
7672984473615,519044543765
7673017763615,519083369942
7673051070315,519102469936
7673084341115,519123409282
7673117631515,519142936250
7673150958915,519158043661
7673184210515,519175725044
7673217499915,519190973290
7673250788415,519207408615
7673284078915,519222327181
7673317367115,519240278608
7673350656415,519260301449
7673383950615,519275193662
7673417269415,519291770499
7673450524415,519308054824
7673483814615,519324730337
7673517104415,519342992329
7673550396615,519360182559
7673583685615,519378506381
7673616971815,519397146887
7673650262715,519413857921
7673683555915,519431253559
7673716839315,519449913437
7673750130015,519470553782
7673783425015,519488434034
7673816707815,519505385393
7673849998015,519526972967
7673883294215,519543527263
7673916576715,519558627859
7673949866515,519573863451
7673983154815,519587933861
7674016445515,519604685103
7674049733215,519621461667
7674083022715,519638105419
7674116313515,519654404670
7674149619715,519670273253
7674182890715,519686684199
7674216181115,519700485192
7674249472015,519719357318
7674282759015,519745110491
7674316052015,519769922070
7674349337615,519792353299
7674382650115,519817485563
7674415922015,519836947947
7674449206215,519855463351
7674482496615,519874887408
7674515792215,519894222815
7674549074215,519912350882
7674582364615,519930477459
7674615662015,519943279552
7674648942215,519960811822
7674682232715,519977045321
7674715521515,519993014918
7674748810815,520009789914
7674782099715,520030836253
7674815389615,520050653703
7674848679815,520069246771
7674881969915,520090302104
7674915257415,520109804015
7674948547415,520128835228
7674981838015,520147938134
7675015125715,520166687293
7675048417915,520185196022
7675081704315,520201077790
7675114994815,520220953141
7675148289515,520241384705
7675181572415,520258314114
7675214863215,520280030810
7675248157815,520297939104
7675281444415,520315549052
7675314730615,520333176179
7675348027515,520348473147
7675381308615,520366256382
7675414599515,520385221614
7675447888715,520404172100
7675481177815,520423720654
7675514467915,520446544434
7675547755815,520468891973
7675581046215,520485472131
7675614334515,520505472813
7675647623915,520522965854
7675680914315,520538267136
7675714237515,520555135058
7675747491815,520571439934
7675780784515,520586369630
7675814072015,520601007827
7675847361115,520615653150
7675880656715,520631593773
7675913939015,520650517126
7675947234415,520669693340
7675980522715,520687556490
7676013806615,520706866798
7676047097315,520728676781
7676080394215,520747940737
7676113675015,520765794783
7676146965515,520783280016
7676180256215,520799680648
7676213544815,520816623248
7676246833715,520834130286
7676280122115,520852028901
7676313412815,520874514953
7676346701015,520894091204
7676379989915,520908852763
7676413280515,520923554323
7676446569715,520939132548
7676479858115,520954398008
7676513151015,520970559197
7676546438315,520984361383
7676579732015,520999556644
7676613022915,521012777805
7676646305315,521026740441
7676679595315,521040182594
7676712889315,521055827111
7676746173315,521070233232
7676779463815,521083568910
7676812759915,521093978517
7676846041415,521107495119
7676879331515,521120073265
7676912622115,521132695706
7676945909815,521144903852
7676979199915,521157481191
7677012488315,521169846523
7677045804515,521182848787
7677079067515,521195654967
7677112356415,521211073333
7677145647115,521226489942
7677178939815,521242794809
7677212224715,521259234621
7677245517115,521277469616
7677278805715,521290907261
7677312092815,521300061186
7677345388615,521314521400
7677378671815,521328628099
7677411961815,521343122971
7677445256915,521359401957
7677478540115,521375941282
7677511830315,521392443177
7677545127715,521408876516
7677578408115,521425553281
7677611697715,521443885931
7677644988715,521467284703
7677678276115,521488548271
7677711566415,521509764552
7677744855915,521528718400
7677778144815,521544030943
7677811434815,521563295249
7677844722515,521584078143
7677878013815,521602361754
7677911316515,521620608927
7677944591315,521638374053
7677977883515,521651891355
7678011178215,521670496279
7678044459415,521687878619
7678077755015,521705277745
7678111039415,521722723936
7678144328515,521739449930
7678177623315,521753796234
7678210905715,521770742906
7678244196715,521787352078
7678277490815,521806461763
7678310774615,521824870935
7678344064415,521845664583
7678377409915,521865866719
7678410643715,521884132128
7678443932615,521903713671
7678477222115,521922166996
7678510511615,521939495862
7678543801015,521958255715
7678577089315,521979203954
7678610381015,521997037003
7678643668315,522009997354
7678676958015,522028909870
7678710249315,522050131891
7678743536815,522065144317
7678776825315,522084556551
7678810121715,522104048117
7678843405515,522123677835
7678876695315,522143284611
7678909990015,522163216630
7678943272315,522180436082
