#t_ns,in_ts
7669888561715,11374108668192
7669921856015,11374112941658
7669955139515,11374116767514
7669988430115,11374122080262
7670021726915,11374128940572
7670055008015,11374139279780
7670088298215,11374151878946
7670121622415,11374163448077
7670154876515,11374179594682
7670188166415,11374195993873
7670221460715,11374212191003
7670254745415,11374231305626
7670288047815,11374247639354
7670321322715,11374259720196
7670354628015,11374273456653
7670387903615,11374286971827
7670421190915,11374304742747
7670454481015,11374318133376
7670487771015,11374333416805
7670521060215,11374346796720
7670554349315,11374359602614
7670587637915,11374375941610
7670620928215,11374391290982
7670654220015,11374405334952
7670687506015,11374419584667
7670720796515,11374434309889
7670754141715,11374450039945
7670787374215,11374472805320
7670820664715,11374488927911
7670853960315,11374501127925
7670887243115,11374513492866
7670920532215,11374522301535
7670953827315,11374529500768
7670987112615,11374540175248
7671020399815,11374549695342
7671053689215,11374559647057
7671086979515,11374569871203
7671120274415,11374582657832
7671153557315,11374595728122
7671186847315,11374611534684
7671220137315,11374624897838
7671253426915,11374646474342
7671286714915,11374663942769
7671320004315,11374678012039
7671353295315,11374701957187
7671386585715,11374724146705
7671419872315,11374751345553
7671453162315,11374777270499
7671486460915,11374801127058
7671519740215,11374830008610
7671553030915,11374848090876
7671586333215,11374872482936
7671619631815,11374903019084
7671652899215,11374929985252
7671686193715,11374964394611
7671719494615,11374997866077
7671752766215,11375029654675
7671786055115,11375062523992
7671819346015,11375094365693
7671852635315,11375126794880
7671885924015,11375155430494
7671919213615,11375181552615
7671952504315,11375217473328
7671985791615,11375253441848
7672019082515,11375289425168
7672052370415,11375320559091
7672085717815,11375355821368
7672118952315,11375388482282
7672152238415,11375419878813
7672185529115,11375456471843
7672218826115,11375486751652
7672252119915,11375516680124
7672285397215,11375543394553
7672318692515,11375571067953
7672351975515,11375600247300
7672385265715,11375628952492
7672418592115,11375654984124
7672451844315,11375683090585
7672485134015,11375715157085
7672518422015,11375744506817
7672551712215,11375778650559
7672585002615,11375808528615
7672618289915,11375833407443
7672651580115,11375858974381
7672684870015,11375888163565
7672718158315,11375915565483
7672751448615,11375942542560
7672784736915,11375966910825
7672818027515,11375991544572
7672851321015,11376018304500
7672884605215,11376041140583
7672917895515,11376069224188
7672951211815,11376094200809
7672984473615,11376110579557
7673017763615,11376132831973
7673051070315,11376150225132
7673084341115,11376170011488
7673117631515,11376186330692
7673150958915,11376198037330
7673184210515,11376213430922
7673217499915,11376229872058
7673250788415,11376249535780
7673284078915,11376266319229
7673317367115,11376283038896
7673350656415,11376303959961
7673383950615,11376323550920
7673417269415,11376343852922
7673450524415,11376360428418
7673483814615,11376377454924
7673517104415,11376397056192
7673550396615,11376418760944
7673583685615,11376445300082
7673616971815,11376466258057
7673650262715,11376483739911
7673683555915,11376500681281
7673716839315,11376518323845
7673750130015,11376535149333
7673783425015,11376550830356
7673816707815,11376567038659
7673849998015,11376582139706
7673883294215,11376596755069
7673916576715,11376611970909
7673949866515,11376627398406
7673983154815,11376645956846
7674016445515,11376664632933
7674049733215,11376686491676
7674083022715,11376707302172
7674116313515,11376724477064
7674149619715,11376739995522
7674182890715,11376756088970
7674216181115,11376772950292
7674249472015,11376792561579
7674282759015,11376808927389
7674316052015,11376825276743
7674349337615,11376841521808
7674382650115,11376858756672
7674415922015,11376877676094
7674449206215,11376898213021
7674482496615,11376914007880
7674515792215,11376931826161
7674549074215,11376946945689
7674582364615,11376966489698
7674615662015,11376985940173
7674648942215,11377007056490
7674682232715,11377025710164
7674715521515,11377044570385
7674748810815,11377062125667
7674782099715,11377075427413
7674815389615,11377107569473
7674848679815,11377128724360
7674881969915,11377145988223
7674915257415,11377163724481
7674948547415,11377178407910
7674981838015,11377199457801
7675015125715,11377225496304
7675048417915,11377250789990
7675081704315,11377277667297
7675114994815,11377298666511
7675148289515,11377318432786
7675181572415,11377336173377
7675214863215,11377353185735
7675248157815,11377369714520
7675281444415,11377381773714
7675314730615,11377399199551
7675348027515,11377416647434
7675381308615,11377435745226
7675414599515,11377454767531
7675447888715,11377474017878
7675481177815,11377492599345
7675514467915,11377512410630
7675547755815,11377529794574
7675581046215,11377546265303
7675614334515,11377562618743
7675647623915,11377578451964
7675680914315,11377594155689
7675714237515,11377607344812
7675747491815,11377622599860
7675780784515,11377639581047
7675814072015,11377655182858
7675847361115,11377670974957
7675880656715,11377685235313
7675913939015,11377700529720
7675947234415,11377715586566
7675980522715,11377724429825
7676013806615,11377740421783
7676047097315,11377758742023
7676080394215,11377781029334
7676113675015,11377804907582
7676146965515,11377819613380
7676180256215,11377842470571
7676213544815,11377863779136
7676246833715,11377883936105
7676280122115,11377900580888
7676313412815,11377917546258
7676346701015,11377931565816
7676379989915,11377948194322
7676413280515,11377968929730
7676446569715,11377987069408
7676479858115,11378003324637
7676513151015,11378015812598
7676546438315,11378029678394
7676579732015,11378043926158
7676613022915,11378061136035
7676646305315,11378077346214
7676679595315,11378091721537
7676712889315,11378104059460
7676746173315,11378117713383
7676779463815,11378132051870
7676812759915,11378145550299
7676846041415,11378159076122
7676879331515,11378173835168
7676912622115,11378189128960
7676945909815,11378207506771
7676979199915,11378220057247
7677012488315,11378234145371
7677045804515,11378247754354
7677079067515,11378261937864
7677112356415,11378275716825
7677145647115,11378289019329
7677178939815,11378303614999
7677212224715,11378320033393
7677245517115,11378334134228
7677278805715,11378347244242
7677312092815,11378361039928
7677345388615,11378374254540
7677378671815,11378390472714
7677411961815,11378405550446
7677445256915,11378419708217
7677478540115,11378434629063
7677511830315,11378453842822
7677545127715,11378471715124
7677578408115,11378492258445
7677611697715,11378514589829
7677644988715,11378537554110
7677678276115,11378558586064
7677711566415,11378576910165
7677744855915,11378593108456
7677778144815,11378610617788
7677811434815,11378628823193
7677844722515,11378647367648
7677878013815,11378665242214
7677911316515,11378683555008
7677944591315,11378701231479
7677977883515,11378721059470
7678011178215,11378740240045
7678044459415,11378759104991
7678077755015,11378776362140
7678111039415,11378792979278
7678144328515,11378808540959
7678177623315,11378822421626
7678210905715,11378842237134
7678244196715,11378862092424
7678277490815,11378883414522
7678310774615,11378906302165
7678344064415,11378924956042
7678377409915,11378947917986
7678410643715,11378970015222
7678443932615,11378989965875
7678477222115,11379010378592
7678510511615,11379023345945
7678543801015,11379036972300
7678577089315,11379061622668
7678610381015,11379077945142
7678643668315,11379103938303
7678676958015,11379127883022
7678710249315,11379150985248
7678743536815,11379177156180
7678776825315,11379202560087
7678810121715,11379226322417
7678843405515,11379248109928
7678876695315,11379270427149
7678909990015,11379289016885
7678943272315,11379309288053
7678976563415,11379328199197
7679009857215,11379349224458
7679043140715,11379368690411
7679076444815,11379387636086
7679109720615,11379408672204
7679143008815,11379430425483
7679176298715,11379451492042
7679209594215,11379473233832
7679242899315,11379497265984
7679276167515,11379516795612
7679309455815,11379537057677
7679342757815,11379561125902
7679376034415,11379583137358
7679409324015,11379602642031
7679442615715,11379621674537
7679475903815,11379642858252
7679509191915,11379663309627
7679542488615,11379685036098
7679575772515,11379704233706
7679609060215,11379723059244
7679642356015,11379739690159
7679675638715,11379758443111
7679708986815,11379778140529
7679742224215,11379798324667
7679775507215,11379818838450
7679808797415,11379838522399
7679842101815,11379859675789
7679875375315,11379882693605
7679908665615,11379903837464
7679941955215,11379925160224
7679975243415,11379948481712
7680008533315,11379966216909
7680041823615,11379990436993
7680075112415,11380012749855
7680108402515,11380037699656
7680141690215,11380054785237
7680174982215,11380080288966
7680208270515,11380102203570
7680241558515,11380118218381
7680274854115,11380136175774
7680308138915,11380158229745
7680341426315,11380181324500
7680374722815,11380205441669
7680408008815,11380228284635
7680441295215,11380252027159
7680474591315,11380273239229
7680507873415,11380294403437
7680541163715,11380315997774
7680574480815,11380336480771
7680607741815,11380357034200
7680641031815,11380377868247
7680674340715,11380399155213
7680707609615,11380420408640
7680740899615,11380440610580
7680774189715,11380459020658
7680807478115,11380477236048
7680840767915,11380498519588
7680874056715,11380517718618
7680907348715,11380532233641
7680940635715,11380550229038
7680973941315,11380569232325
7681007220815,11380588044893
7681040537615,11380607606847
7681073792415,11380628830571
7681107089315,11380649346723
7681140372715,11380669661764
7681173663315,11380690532899
7681206958115,11380710741364
7681240239515,11380731624142
7681273531515,11380752468822
7681306818315,11380773045294
7681340107915,11380787611234
7681373398415,11380808048456
7681406687715,11380828807336
7681439976015,11380844095848
7681473265915,11380866021200
7681506556115,11380887702560
7681539844815,11380908101522
7681573134715,11380931637317
7681606423015,11380956594197
7681639715115,11380979863643
7681673001715,11381004824881
7681706290915,11381019997808
7681739590815,11381040594565
7681772871815,11381053742382
7681806158915,11381074793937
7681839455715,11381096067960
7681872740015,11381119139447
7681906027015,11381141161073
7681939324015,11381165124499
7681972615815,11381188174304
7682005925715,11381210893200
7682039184715,11381232172126
7682072474315,11381254122303
7682105764715,11381275201366
7682139054215,11381298168908
7682172342515,11381320230175
7682205632415,11381340964885
7682238923615,11381360705698
7682272210515,11381380994920
7682305500715,11381402159899
7682338789615,11381426215922
7682372080315,11381449637582
7682405369015,11381470977137
7682438657415,11381491450135
7682471954215,11381511051227
7682505240915,11381524681887
7682538525615,11381545060353
7682571821515,11381562738603
7682605106115,11381583166095
7682638393715,11381603151977
7682671690315,11381622800463
7682704980715,11381644604038
7682738263015,11381665758605
7682771552515,11381685262271
7682804840715,11381705299581
7682838131115,11381728704776
7682871420115,11381754741004
7682904708915,11381778596822
7682937998915,11381806132926
7682971288515,11381840192361
7683004577515,11381868689362
7683037867115,11381902378763
7683071157215,11381933600610
7683104447515,11381961753448
7683137735415,11381986615358
7683171023815,11382023321357
7683204320515,11382054109697
7683237603015,11382074624186
7683270892315,11382110171222
7683304188215,11382137833040
7683337508815,11382165379315
7683370759915,11382189863770
7683404056715,11382214737177
7683437340315,11382240830494
7683470629415,11382258021968
7683503918715,11382282612830
7683537206815,11382309698380
7683570498315,11382335991177
7683603785515,11382360284534
7683637075415,11382387424128
7683670365715,11382411151924
7683703656415,11382430242402
7683736943515,11382453105377
7683770234015,11382475376235
7683803524115,11382500267016
7683836816715,11382525250615
7683870102015,11382549318172
7683903390215,11382573772938
7683936688515,11382598611688
7683969969115,11382624033345
7684003258115,11382649673189
7684036554615,11382675024862
7684069838415,11382703822105
7684103126315,11382735231166
7684136423315,11382762581316
7684169707115,11382794435099
7684203003715,11382820753612
7684236284915,11382844296327
7684269573715,11382875040561
7684302863415,11382899362325
7684336152515,11382932388456
7684369441315,11382961262112
7684402732115,11382987709147
7684436023115,11383014367197
7684469309515,11383044226574
7684502600215,11383073038768
7684535890515,11383105217839
7684569178515,11383138187353
7684602468315,11383167251437
7684635756915,11383195012188
7684669080515,11383221517244
7684702334615,11383249452232
7684735624615,11383280907134
7684768921215,11383303406172
7684802204815,11383329085237
7684835493015,11383352263401
7684868789015,11383378425812
7684902075215,11383406015502
7684935361315,11383432150294
7684968655015,11383457937931
7685001953315,11383484938779
7685035229815,11383510068055
7685068519415,11383537702139
7685101807715,11383560261423
7685135098315,11383585948100
7685168391915,11383612293000
7685201675815,11383642672080
7685234966515,11383675297698
7685268256615,11383704737827
7685301544715,11383736619780
7685334835015,11383762130938
7685368123215,11383790121781
7685401419015,11383818274329
7685434703115,11383848075004
7685467990915,11383872980577
7685501287615,11383897351661
7685534588515,11383921768829
7685567859215,11383950624751
7685601155915,11383975960130
7685634449415,11384003858561
7685667727415,11384036510777
7685701021315,11384063706309
7685734307315,11384088146893
7685767596215,11384115006818
7685800886715,11384146904078
7685834174215,11384177082093
7685867464715,11384204480730
7685900753115,11384230457825
7685934054215,11384259033710
7685967333015,11384282128173
7686000658515,11384303447993
7686033910715,11384330648568
7686067200715,11384353480216
7686100490915,11384374874176
7686133786415,11384402930313
7686167069015,11384426775695
7686200357715,11384450116022
7686233655015,11384474493940
