#t_ns,out_ts
7669888561715,11217101310583
7669921856015,11217108235764
7669955139515,11217116618067
7669988430115,11217127363622
7670021726915,11217139284520
7670055008015,11217152235259
7670088298215,11217166569455
7670121622415,11217180803058
7670154876515,11217194010278
7670188166415,11217208311586
7670221460715,11217223539292
7670254745415,11217237727573
7670288047815,11217250832951
7670321322715,11217264256230
7670354628015,11217277030727
7670387903615,11217290123183
7670421190915,11217303677352
7670454481015,11217320108208
7670487771015,11217336951051
7670521060215,11217352186378
7670554349315,11217365708635
7670587637915,11217379211939
7670620928215,11217394383292
7670654220015,11217408219418
7670687506015,11217424165377
7670720796515,11217438514392
7670754141715,11217449265114
7670787374215,11217461450222
7670820664715,11217472485667
7670853960315,11217482884615
7670887243115,11217493964211
7670920532215,11217504646642
7670953827315,11217515571083
7670987112615,11217527608719
7671020399815,11217537357273
7671053689215,11217549032833
7671086979515,11217564383690
7671120274415,11217582966151
7671153557315,11217602010706
7671186847315,11217621842793
7671220137315,11217642953895
7671253426915,11217659726365
7671286714915,11217682775453
7671320004315,11217704283441
7671353295315,11217731210186
7671386585715,11217758012538
7671419872315,11217788018804
7671453162315,11217820202000
7671486460915,11217846893470
7671519740215,11217873068937
7671553030915,11217899479241
7671586333215,11217928200514
7671619631815,11217955911165
7671652899215,11217986360886
7671686193715,11218016710619
7671719494615,11218043411408
7671752766215,11218073473606
7671786055115,11218100797185
7671819346015,11218129697393
7671852635315,11218151209412
7671885924015,11218184444048
7671919213615,11218220908915
7671952504315,11218251448583
7671985791615,11218283060988
7672019082515,11218314172559
7672052370415,11218335215468
7672085717815,11218363689373
7672118952315,11218392119680
7672152238415,11218418939153
7672185529115,11218444320329
7672218826115,11218471492348
7672252119915,11218498527114
7672285397215,11218524893318
7672318692515,11218554974154
7672351975515,11218579179925
7672385265715,11218605961988
7672418592115,11218630121112
7672451844315,11218658933517
7672485134015,11218687095156
7672518422015,11218718969887
7672551712215,11218749463631
7672585002615,11218771533683
7672618289915,11218787919222
7672651580115,11218813151939
7672684870015,11218827895967
7672718158315,11218851834803
7672751448615,11218874993271
7672784736915,11218899184922
7672818027515,11218917758868
7672851321015,11218951231927
7672884605215,11218972856920
7672917895515,11218993689247
7672951211815,11219007693223
7672984473615,11219028450585
7673017763615,11219066240867
7673051070315,11219090373349
7673084341115,11219109142150
7673117631515,11219125514142
7673150958915,11219144607394
7673184210515,11219159711622
7673217499915,11219176957085
7673250788415,11219196801798
7673284078915,11219214267913
7673317367115,11219226589091
