#t_ns,out_ts
7669888561715,11374114512712
7669921856015,11374119316287
7669955139515,11374126111811
7669988430115,11374136225449
7670021726915,11374148436305
7670055008015,11374159975047
7670088298215,11374176173391
7670121622415,11374190511725
7670154876515,11374208525592
7670188166415,11374224545660
7670221460715,11374242170469
7670254745415,11374256204175
7670288047815,11374269316694
7670321322715,11374283271131
7670354628015,11374300142924
7670387903615,11374314620144
7670421190915,11374329890428
7670454481015,11374342671003
7670487771015,11374355388937
7670521060215,11374372366875
7670554349315,11374387781476
7670587637915,11374401870414
7670620928215,11374415607272
7670654220015,11374430740507
7670687506015,11374446719949
7670720796515,11374466353179
7670754141715,11374486351797
7670787374215,11374497191792
7670820664715,11374510712298
7670853960315,11374520429554
7670887243115,11374527701901
7670920532215,11374537293246
7670953827315,11374546807856
7670987112615,11374556430757
7671020399815,11374565794263
7671053689215,11374579074196
7671086979515,11374591718014
7671120274415,11374607296308
7671153557315,11374620791964
7671186847315,11374639235882
7671220137315,11374657897204
7671253426915,11374673503383
7671286714915,11374694417063
7671320004315,11374718530924
7671353295315,11374746392161
7671386585715,11374771627510
7671419872315,11374796007834
7671453162315,11374824271374
7671486460915,11374841667833
7671519740215,11374866813196
7671553030915,11374897037350
7671586333215,11374924585799
7671619631815,11374958395236
7671652899215,11374992166026
7671686193715,11375020366519
7671719494615,11375053705166
7671752766215,11375085312205
7671786055115,11375117668082
7671819346015,11375146492258
7671852635315,11375172702877
7671885924015,11375208160158
7671919213615,11375244555385
7671952504315,11375280515306
7671985791615,11375312386436
7672019082515,11375346936246
7672052370415,11375378886080
7672085717815,11375411134209
7672118952315,11375447881640
7672152238415,11375478815259
7672185529115,11375508259228
7672218826115,11375535915438
7672252119915,11375563957396
7672285397215,11375592802089
7672318692515,11375621684665
7672351975515,11375647737011
7672385265715,11375675104304
7672418592115,11375708282114
7672451844315,11375737826668
7672485134015,11375771850241
7672518422015,11375802357677
7672551712215,11375826969693
7672585002615,11375852910435
7672618289915,11375881765114
7672651580115,11375909319201
7672684870015,11375936416673
7672718158315,11375961319914
7672751448615,11375986095527
7672784736915,11376012799300
7672818027515,11376035800311
7672851321015,11376062773788
7672884605215,11376088915154
7672917895515,11376104763106
7672951211815,11376127736729
7672984473615,11376145277095
7673017763615,11376165130710
7673051070315,11376181817013
7673084341115,11376193495193
7673117631515,11376209000001
7673150958915,11376224939764
7673184210515,11376244527931
7673217499915,11376260866018
7673250788415,11376278437182
7673284078915,11376298849362
7673317367115,11376318225497
7673350656415,11376339093560
7673383950615,11376355705096
7673417269415,11376372587937
7673450524415,11376391584434
7673483814615,11376412854107
7673517104415,11376437481544
7673550396615,11376460990286
7673583685615,11376478785322
7673616971815,11376495617628
7673650262715,11376513303009
7673683555915,11376530820676
7673716839315,11376546078818
7673750130015,11376562327772
7673783425015,11376577587571
7673816707815,11376592537006
7673849998015,11376607347343
7673883294215,11376623009321
7673916576715,11376641236146
7673949866515,11376660418985
7673983154815,11376681446963
7674016445515,11376703073904
7674049733215,11376720209768
7674083022715,11376735226467
7674116313515,11376751336472
7674149619715,11376768330224
7674182890715,11376788308106
7674216181115,11376804878024
7674249472015,11376820771247
7674282759015,11376836715859
7674316052015,11376853766437
7674349337615,11376872172145
7674382650115,11376892656208
7674415922015,11376908507866
