#t_ns,in_ts
7669888561715,11061670566192
7669921856015,11061679819504
7669955139515,11061685436764
7669988430115,11061691639443
7670021726915,11061699241341
7670055008015,11061708627310
7670088298215,11061721598079
7670121622415,11061735223041
7670154876515,11061749360144
7670188166415,11061763440414
7670221460715,11061775298958
7670254745415,11061790717883
7670288047815,11061803644402
7670321322715,11061817735079
7670354628015,11061833168399
7670387903615,11061846049720
7670421190915,11061863522549
7670454481015,11061877926488
7670487771015,11061894363748
7670521060215,11061908665095
7670554349315,11061924554920
7670587637915,11061938641164
7670620928215,11061953269749
7670654220015,11061968918332
7670687506015,11061982577759
7670720796515,11061996200213
7670754141715,11062009084416
7670787374215,11062025569821
7670820664715,11062037682206
7670853960315,11062050596568
7670887243115,11062061075838
7670920532215,11062072243871
7670953827315,11062080219658
7670987112615,11062094782753
7671020399815,11062108927136
7671053689215,11062121512121
7671086979515,11062132142513
7671120274415,11062142453776
7671153557315,11062158732685
7671186847315,11062176759657
7671220137315,11062190273629
7671253426915,11062205875816
7671286714915,11062224783879
7671320004315,11062245195901
7671353295315,11062265366711
7671386585715,11062288680983
7671419872315,11062313161710
7671453162315,11062342941108
7671486460915,11062369915350
7671519740215,11062396164656
7671553030915,11062422605713
7671586333215,11062451097093
7671619631815,11062481433549
7671652899215,11062510248364
7671686193715,11062535905750
7671719494615,11062561619677
7671752766215,11062584239129
7671786055115,11062615017068
7671819346015,11062650657835
7671852635315,11062678973761
7671885924015,11062708058324
7671919213615,11062740071922
7671952504315,11062768835447
7671985791615,11062803398408
7672019082515,11062829204568
7672052370415,11062864309462
7672085717815,11062892416157
7672118952315,11062920773359
7672152238415,11062946490824
7672185529115,11062971891403
7672218826115,11062999221098
7672252119915,11063026139263
7672285397215,11063053806002
7672318692515,11063082108833
7672351975515,11063109448868
7672385265715,11063141782472
7672418592115,11063168063334
7672451844315,11063196097900
7672485134015,11063224336144
7672518422015,11063250595679
7672551712215,11063276285466
7672585002615,11063299468586
7672618289915,11063327262485
7672651580115,11063353410337
7672684870015,11063375673130
7672718158315,11063406296203
7672751448615,11063426491975
7672784736915,11063465261762
7672818027515,11063502470617
7672851321015,11063536011218
7672884605215,11063559073111
7672917895515,11063579087197
7672951211815,11063599607173
7672984473615,11063619246059
7673017763615,11063638237991
7673051070315,11063656844838
7673084341115,11063676596173
7673117631515,11063695698693
7673150958915,11063715744853
7673184210515,11063730158462
7673217499915,11063752471042
7673250788415,11063773877715
7673284078915,11063796242046
7673317367115,11063809581776
7673350656415,11063827496105
7673383950615,11063853821334
7673417269415,11063875264423
7673450524415,11063895850575
7673483814615,11063912353974
7673517104415,11063930541396
7673550396615,11063947920716
7673583685615,11063966499258
7673616971815,11063984962501
7673650262715,11064002253252
7673683555915,11064019044626
7673716839315,11064035648164
7673750130015,11064051849461
7673783425015,11064067996422
7673816707815,11064086616043
7673849998015,11064103390314
7673883294215,11064119649712
7673916576715,11064134937123
7673949866515,11064149746219
7673983154815,11064164538464
7674016445515,11064178980731
7674049733215,11064194009887
7674083022715,11064209239057
7674116313515,11064225190085
7674149619715,11064241446324
7674182890715,11064257926774
7674216181115,11064274566103
7674249472015,11064292049170
7674282759015,11064307160651
7674316052015,11064333326491
7674349337615,11064359549837
7674382650115,11064385876324
7674415922015,11064407637924
7674449206215,11064428609620
7674482496615,11064448209768
7674515792215,11064466717957
7674549074215,11064485949764
7674582364615,11064503641348
7674615662015,11064522814122
7674648942215,11064540747102
7674682232715,11064562820910
7674715521515,11064580598737
7674748810815,11064602631269
7674782099715,11064624742817
7674815389615,11064645282085
7674848679815,11064662653491
7674881969915,11064680102069
7674915257415,11064697164348
7674948547415,11064719761500
7674981838015,11064739932572
7675015125715,11064759432454
7675048417915,11064779544211
7675081704315,11064803824141
7675114994815,11064826382128
7675148289515,11064843126879
7675181572415,11064859352656
7675214863215,11064882244117
7675248157815,11064905901462
7675281444415,11064926331839
7675314730615,11064946735000
7675348027515,11064965450543
7675381308615,11064982757400
7675414599515,11065002023230
7675447888715,11065025822747
7675481177815,11065047726283
7675514467915,11065069569203
7675547755815,11065085624827
7675581046215,11065097971989
7675614334515,11065108151238
7675647623915,11065122949903
7675680914315,11065141255160
7675714237515,11065159822883
7675747491815,11065181020227
7675780784515,11065202024778
7675814072015,11065222195430
7675847361115,11065240759291
7675880656715,11065255694534
7675913939015,11065271984933
7675947234415,11065289851750
7675980522715,11065306127182
7676013806615,11065323247449
7676047097315,11065339727784
7676080394215,11065355925994
7676113675015,11065373098009
7676146965515,11065393826408
7676180256215,11065410587274
7676213544815,11065426314827
7676246833715,11065441897644
7676280122115,11065458959581
7676313412815,11065480660601
7676346701015,11065502083321
7676379989915,11065519750685
7676413280515,11065533835113
7676446569715,11065547585639
7676479858115,11065562929082
7676513151015,11065576796673
7676546438315,11065590763852
7676579732015,11065603577480
7676613022915,11065616750855
7676646305315,11065630575641
7676679595315,11065643860117
7676712889315,11065657438545
7676746173315,11065671769746
7676779463815,11065686768198
