#t_ns,in_ts
4527879468883,12705777547010
4527912754483,12705799109594
4527946043283,12705819729542
4527979336983,12705835178122
4528012621683,12705845413609
4528045909283,12705856772030
4528079201983,12705866667094
4528112488483,12705877955570
4528145776983,12705888411331
4528179065383,12705898336883
4528212355483,12705907544367
4528245644083,12705918394999
4528278932583,12705926902678
4528312224783,12705935732653
4528345511883,12705943917241
4528378800483,12705954357431
4528412094183,12705963457382
4528445378383,12705971894160
4528478668483,12705981460688
4528511961283,12705995135726
4528545245683,12706005186039
4528578533883,12706013728888
4528611822583,12706023166929
4528645112583,12706031166232
4528678402783,12706038200529
4528711689983,12706044923561
4528744979583,12706051562803
4528778267583,12706057485464
4528811556383,12706063460282
4528844852083,12706069785392
4528878135983,12706077364708
4528911423883,12706085162750
4528944723183,12706092134570
4528978002483,12706099244845
4529011291783,12706115318227
4529044579483,12706123774920
4529077869383,12706135567480
4529111159483,12706144717351
4529144446483,12706153610560
4529177738383,12706162519007
4529211076183,12706171008911
4529244313683,12706179513279
4529277604183,12706187751980
4529310892183,12706201425195
4529344181083,12706212822331
4529377476183,12706220949135
4529410758983,12706231760177
4529444047783,12706242076784
4529477345083,12706250743383
4529510626583,12706260711937
4529543914883,12706273667969
4529577204283,12706282954765
4529610493683,12706292453451
4529643781883,12706302797381
4529677072483,12706311756055
4529710360783,12706324552257
4529743649983,12706335165524
4529776937883,12706347700219
4529810233083,12706357297357
4529843517383,12706366676950
4529876804683,12706376244632
4529910099883,12706384764400
4529943383783,12706393629508
4529976671883,12706402061771
4530009964983,12706415122261
4530043257983,12706427752690
4530076538783,12706437583555
4530109828583,12706448364147
4530143117783,12706457203639
4530176406283,12706467649287
4530209698083,12706478487466
4530242985983,12706492358115
4530276273283,12706504279992
4530309562883,12706516641334
4530342857583,12706528409564
4530376141183,12706539774820
4530409428883,12706551656960
4530442740583,12706562290412
4530476008683,12706576537052
4530509295783,12706588523934
4530542585883,12706600631722
4530575907683,12706613646980
4530609163383,12706626227822
4530642452683,12706638425633
4530675755183,12706650351339
4530709030183,12706665144123
4530742320183,12706682128569
4530775614083,12706694892592
4530808897083,12706707161873
4530842187883,12706719405631
4530875481883,12706732018217
4530908766983,12706744824550
4530942053883,12706762057885
4530975342683,12706776860393
4531008644483,12706791430518
4531041921583,12706805647780
4531075210183,12706820174587
4531108498883,12706834434912
4531141787183,12706849680946
4531175077083,12706866548483
4531208368983,12706882650418
4531241654283,12706896720718
4531274944383,12706910501335
4531308239083,12706924150847
4531341521283,12706940312397
4531374811083,12706955864084
4531408126983,12706972778428
4531441388283,12706988050239
4531474678483,12707002254692
4531507966683,12707018375870
4531541255583,12707034015438
4531574570983,12707048763877
4531607834083,12707064484421
4531641122183,12707080227839
4531674412183,12707095937348
4531707701083,12707111160258
4531741024783,12707126894945
4531774278383,12707143150642
4531807568183,12707159152395
4531840863883,12707173873448
4531874145283,12707190164654
4531907435083,12707204253757
4531940724083,12707219121741
4531974012683,12707234304367
4532007302383,12707247830864
4532040591783,12707261169782
4532073879683,12707275109940
4532107168883,12707291415858
4532140457683,12707305209291
4532173748383,12707320334461
4532207036983,12707334639722
4532240325283,12707349132647
4532273619183,12707362772503
4532306902883,12707376644379
4532340192183,12707393281677
4532373518583,12707408162818
4532406774883,12707423283808
4532440059383,12707437468154
4532473348483,12707450827416
4532506636783,12707464015842
4532539926383,12707478889845
4532573214983,12707495964549
4532606503483,12707510808406
4532639795983,12707525596997
4532673082083,12707539042170
4532706376383,12707553652276
4532739660283,12707567346815
4532772948283,12707581252655
4532806273183,12707599658900
4532839527283,12707614031523
4532872815983,12707629840402
4532906104383,12707645124004
4532939425383,12707661575952
4532972683683,12707677421374
4533005971883,12707692066628
4533039261183,12707709773256
4533072550283,12707723743546
4533105838883,12707739639641
4533139129583,12707753537315
4533172417483,12707767751616
4533205707383,12707781118547
4533239000583,12707794235561
4533272284883,12707808941561
4533305573383,12707821485653
4533338868083,12707835081893
4533372151483,12707848386258
4533405441183,12707861299790
4533438728783,12707875513510
4533472018283,12707888726279
4533505307183,12707905205233
4533538595983,12707920111578
4533571885683,12707934372586
4533605174983,12707949044272
4533638462683,12707962841369
4533671758283,12707976488172
4533705041483,12707989258152
4533738330983,12708004549180
4533771644783,12708018761538
