#timestamp,p_WS_W_x,p_WS_W_y,p_WS_W_z,q_WS_w,q_WS_x,q_WS_y,q_WS_z,v_WS_W_x,v_WS_W_y,v_WS_W_z,b_g_x,b_g_y,b_g_z,b_a_x,b_a_y,b_a_z
7669855271515,8.387820556903394142e-12,-9.402101094297399815e-12,7.548646079608006609e-13,7.449400682139583063e-01,-6.668561577510062621e-01,-1.891064254473681303e-02,-3.089860432710769388e-03,1.878967359772407836e-02,2.780371057859567369e-02,-7.241277857781630405e-03,-4.429851579458334888e-03,-1.031061022089109161e-04,-8.151408805042270438e-04,-4.693345166022494519e-02,1.101166733870668629e-01,8.773732987808928463e-02,0
7669888561715,6.028627089374019631e-04,9.000608053868467849e-04,-2.345585914564561310e-04,7.449613101180676544e-01,-6.668312838025560740e-01,-1.894743974662842570e-02,-3.111253196871595871e-03,1.741029637815869058e-02,2.625509128056845859e-02,-6.678167192870910693e-03,-4.429913848303834896e-03,-1.031093268793879152e-04,-8.151725722301020284e-04,-4.692556173724331953e-02,1.101386518500196698e-01,8.784379729569939677e-02,0
7669921856015,1.159991175853076432e-03,1.750553472564297984e-03,-4.443582586211702727e-04,7.450215633496347634e-01,-6.667632683796289594e-01,-1.897626324156077848e-02,-3.084723191502793810e-03,1.605939286776063984e-02,2.481002921362497615e-02,-5.846679980045051649e-03,-4.429681993777084478e-03,-1.027536674829105339e-04,-8.151872863039550310e-04,-4.693399774275155978e-02,1.102901081048716647e-01,8.793265202346998988e-02,0
7669955139515,1.704839703127701285e-04,-1.673977514977620127e-05,1.377898645807364088e-04,7.448606854579387093e-01,-6.669447391137854897e-01,-1.893154859989272867e-02,-2.978371230132214990e-03,3.367782712490420983e-03,-2.050015228228620006e-04,1.802180413307444056e-03,-4.429851579458334888e-03,-1.031061022089109161e-04,-8.151408805042270438e-04,-4.693345166022494519e-02,1.101166733870668629e-01,8.773732987808928463e-02,1
7669988430115,1.608869940687530713e-04,-5.681407997940897364e-06,1.466504082263716657e-04,7.448482490467346340e-01,-6.669593496455582526e-01,-1.890747000395665012e-02,-2.969745853968857197e-03,3.231837301211325404e-03,-2.085050168086388959e-04,1.907369401055932943e-03,-4.429851579458334888e-03,-1.031061022089109161e-04,-8.151408805042270438e-04,-4.693345166022494519e-02,1.101166733870668629e-01,8.773732987808928463e-02,1
7670021726915,1.153813247369790945e-03,1.774193536041242291e-03,-4.306958330465030177e-04,7.449160897373896528e-01,-6.668836780379144846e-01,-1.889537274961418031e-02,-3.023922226810651925e-03,7.936312055124000037e-04,4.640694930345285189e-05,9.394992642815893410e-04,-4.429681993777084478e-03,-1.027536674829105339e-04,-8.151872863039550310e-04,-4.693399774275155978e-02,1.102901081048716647e-01,8.793265202346998988e-02,3
7670055008015,1.144123532850906989e-03,1.772721121271391906e-03,-4.407588707413986591e-04,7.449488100391967738e-01,-6.668462982285330298e-01,-1.892095983821290642e-02,-3.046676695662171863e-03,7.375180749339215304e-04,5.410541133597809404e-05,1.057165496058347278e-03,-4.429681993777084478e-03,-1.027536674829105339e-04,-8.151872863039550310e-04,-4.693399774275155978e-02,1.102901081048716647e-01,8.793265202346998988e-02,3
7670088298215,7.371834911585050136e-05,2.967557450936933417e-05,1.087894797241497594e-04,7.449021593132058028e-01,-6.669007724777733515e-01,-1.884493603790520638e-02,-3.000184127668917462e-03,2.418788110250232829e-03,2.425147737621930334e-04,2.076474142787924308e-03,-4.429851579458334888e-03,-1.031061022089109161e-04,-8.151408805042270438e-04,-4.693345166022494519e-02,1.101166733870668629e-01,8.773732987808928463e-02,1
7670121622415,1.138955983470109909e-03,1.767815417265435800e-03,-4.671621842274544965e-04,7.449862834467779749e-01,-6.668063569417451708e-01,-1.885438629869535393e-02,-3.038410033970444582e-03,1.196693437155087008e-04,-3.751266525313769543e-05,7.625687099535366411e-04,-4.429681993777084478e-03,-1.027536674829105339e-04,-8.151872863039550310e-04,-4.693399774275155978e-02,1.102901081048716647e-01,8.793265202346998988e-02,3
7670154876515,1.126007393229013637e-03,1.749834011900636100e-03,-4.888519712554907463e-04,7.449402095521282519e-01,-6.668571586494030923e-01,-1.887965978144903398e-02,-3.028629560193218332e-03,2.499293008385574332e-04,6.333525315840906060e-05,1.083364180494073752e-03,-4.429681993777084478e-03,-1.027536674829105339e-04,-8.151872863039550310e-04,-4.693399774275155978e-02,1.102901081048716647e-01,8.793265202346998988e-02,3
